ticker,z_score,robust_z_score,ewma_z_score,iqr_tukey_fence_score,winsorized_z,rolling_skew_z,rolling_kurtosis_z,level_trend_accel,roc,drawdown_depth,cusum_statistic,page_hinkley,ewma_control_distance,rolling_variance_shift,levene_proxy,acf_spike_score,pacf_spike_score,stl_seasonal_strength,seasonal_mismatch_residual,seasonal_peak_timing_error,spectral_entropy,band_power_ratios,hjorth_params,hurst_exponent,higuchi_fd,permutation_entropy,rsi,bollinger,macd,atr,stochastic_kd,fisher_transform,one_step_residual_z,pinball_loss,garch_residuals,mahalanobis_distance,isolation_forest_score,lof_score
COALINDIA.NS,1.2784710644193935,1.0733810498052314,0.8828108388173639,0.0,1.1171164419015303,-1.7391322473459827,-0.7421438069848652,level:378.4799|trend:0.7934|accel:-0.0216,0.0010185736797825307,0.0,cusum_pos:178.2948|cusum_neg:0.0|signal_pos:1.0|signal_neg:0.0,ph:176.4008|alarm:1.0,0.0,4.657897684019286,0.0018476402267767272,n/a,n/a,n/a,n/a,n/a,0.37027937451880955,"{(0.0, 0.1): 0.9628620613355202, (0.1, 0.3): 0.022259161745860134, (0.3, 0.5): 0.01084437203602782}","{'activity': 25.799460771845876, 'mobility': 0.3044276592408512, 'complexity': 4.841780606248405}",0.39464690444990685,-1.494823409434882,0.9771602923953714,66.6909968727542,mid:389.78|upper:395.1063|lower:384.4537|percent_b:0.8117|bandwidth:0.0273,macd:2.7375|signal:2.8527|hist:-0.1152,n/a,n/a,0.00936340783185083,0.18805696534459793,0.5167080718691986,0.21466461150872232,2.453969255063584,0.2295242663327417,1.505434462353404
DIVISLAB.NS,-2.037057629669594,-3.1606950705705565,-1.249500880015498,-0.46,-1.9971949328031895,-2.65500899296082,1.757676292595972,level:6071.0639|trend:13.3931|accel:-1.075,0.0024979184013322886,-0.10376656245347625,cusum_pos:0.0|cusum_neg:18340.0764|signal_pos:0.0|signal_neg:1.0,ph:-34017.2007|alarm:0.0,0.0,0.7566652352264281,0.3175027748380513,n/a,n/a,n/a,n/a,n/a,0.3994724300820124,"{(0.0, 0.1): 0.9838903116901107, (0.1, 0.3): 0.011644018201240438, (0.3, 0.5): 0.003917513582192591}","{'activity': 48374.343327805684, 'mobility': 0.14480616322756534, 'complexity': 9.341858268179935}",0.06333207737445613,-1.411388868866763,0.972327674155725,32.32422401350291,mid:6112.225|upper:6221.5889|lower:6002.8611|percent_b:0.0784|bandwidth:0.0358,macd:-27.5117|signal:-13.7444|hist:-13.7673,n/a,n/a,3.8002011672502,0.7724624713052539,11.108910891089108,0.5790198581641156,0.9346726123766805,-0.05508559816201225,0.9768534611901432
DRREDDY.NS,0.5971310719526151,0.7350173802603255,0.7795250173288586,0.0,0.5971310719524316,-0.6512527129141346,3.64752945101524,level:1274.9385|trend:-1.8827|accel:0.115,0.00015770263271930318,-0.02483854830953178,cusum_pos:1127.0049|cusum_neg:996.8829|signal_pos:1.0|signal_neg:1.0,ph:-607.035|alarm:1.0,0.0,0.40634342633356335,0.06504649242183652,n/a,n/a,n/a,n/a,n/a,0.3661873283716034,"{(0.0, 0.1): 0.9790717376992351, (0.1, 0.3): 0.015799506923517812, (0.3, 0.5): 0.004519368816634918}","{'activity': 787.7859414083505, 'mobility': 0.2203884509775791, 'complexity': 6.58160721935147}",0.369100831380378,-1.4304310110546117,0.9569267366334189,54.620936720849144,mid:1262.885|upper:1271.9395|lower:1253.8305|percent_b:0.788|bandwidth:0.0143,macd:0.3013|signal:-0.5535|hist:0.8547,n/a,n/a,-0.10300472895796974,0.038506868514204574,2.0611381908454516,0.036682121077309796,0.5734856007609557,-0.0353500794248075,1.0969224669065831
EICHERMOT.NS,1.4938372260774628,2.098096787988898,0.7894463237243045,0.0,1.4938372260777666,0.4331615969463409,-0.6701779135053635,level:6298.144|trend:4.4945|accel:0.3868,-0.0029628504140393197,-0.003492786636294609,cusum_pos:27930.6724|cusum_neg:0.0|signal_pos:1.0|signal_neg:0.0,ph:51908.4681|alarm:1.0,0.0,2.084297017097988,0.02610743161446438,n/a,n/a,n/a,n/a,n/a,0.23736437619036949,"{(0.0, 0.1): 0.9775226665812025, (0.1, 0.3): 0.01649277091383586, (0.3, 0.5): 0.005443724747638033}","{'activity': 104782.0601497342, 'mobility': 0.0958514529805034, 'complexity': 15.291059458614045}",0.019705815508490186,-1.5011924531878569,0.9737079500262081,71.12457774115447,mid:6463.425|upper:6632.2292|lower:6294.6208|percent_b:0.792|bandwidth:0.0522,macd:77.4935|signal:74.0529|hist:3.4406,n/a,n/a,-0.9746433514108966,-0.5798037512816859,9.935643564356436,-0.7462797103275719,2.187152161173273,0.13176638765225823,1.3194917162867745
GRASIM.NS,0.06376292201859218,0.005626245348824138,-0.0536133702234721,0.0,0.06376292201858969,0.14661382963685243,0.8243431107636611,level:2798.0182|trend:0.1627|accel:0.0182,-0.00017828489926907665,-0.029690652425214934,cusum_pos:3501.5443|cusum_neg:0.0|signal_pos:1.0|signal_neg:0.0,ph:5185.1061|alarm:1.0,0.0,1.5940199920441238,0.8383268799651676,n/a,n/a,n/a,n/a,n/a,0.4519269491493795,"{(0.0, 0.1): 0.9602653192143004, (0.1, 0.3): 0.02782767554039745, (0.3, 0.5): 0.009439744368352404}","{'activity': 2055.3733799082474, 'mobility': 0.31747116116284124, 'complexity': 4.426083762376989}",0.008311966956964609,-1.45450312602951,0.9706075067980046,50.08983311596957,mid:2805.645|upper:2840.9601|lower:2770.3299|percent_b:0.4767|bandwidth:0.0252,macd:1.8211|signal:2.8716|hist:-1.0504,n/a,n/a,-0.12050280065062603,-0.037128150424505645,4.493078855004641,-0.06610359225329814,0.5477771116504753,-0.06530630226556094,0.9544436164289
HCLTECH.NS,-1.663647345278259,-2.6429075401036477,-0.9527608432878181,0.0,-1.6636473452781342,-0.866308465522032,-0.5560226397648966,level:1468.4484|trend:0.5342|accel:-0.1709,0.0013397436747142333,-0.06264028014129538,cusum_pos:163.4458|cusum_neg:981.1171|signal_pos:1.0|signal_neg:1.0,ph:-769.3568|alarm:0.0,0.0,0.7989358654125741,0.4261440968744763,n/a,n/a,n/a,n/a,n/a,0.5514326748179104,"{(0.0, 0.1): 0.9416569015278324, (0.1, 0.3): 0.03931952285322244, (0.3, 0.5): 0.016612224276854017}","{'activity': 365.6294088298927, 'mobility': 0.33826371839239483, 'complexity': 4.395582694756644}",0.4995474318801398,-1.4231789282265548,0.9693692497323708,33.03832868360698,mid:1443.72|upper:1480.5461|lower:1406.8939|percent_b:0.1793|bandwidth:0.051,macd:-12.1618|signal:-9.5441|hist:-2.6177,n/a,n/a,0.9290277376846552,0.28360989065610287,2.1235161205329516,0.3676285870310181,2.8627265097904337,0.16717814354989635,4.683788599185083
HDFC.NS,1.324284185870165,1.0269254680252413,0.8704811226893958,0.0,1.2759813563688571,-2.0231215614520655,-1.2936403384467088,level:948.7506|trend:-0.0591|accel:0.0434,0.00025956496253232153,-0.050603572885870904,cusum_pos:0.0|cusum_neg:1591.9328|signal_pos:0.0|signal_neg:1.0,ph:-2628.9108|alarm:0.0,0.0,0.3729341587301437,0.009479625157368632,n/a,n/a,n/a,n/a,n/a,0.40900709415748177,"{(0.0, 0.1): 0.9604010823313721, (0.1, 0.3): 0.02547620387150403, (0.3, 0.5): 0.012597998866350846}","{'activity': 386.4940453315894, 'mobility': 0.16445032062399675, 'complexity': 9.403482917754298}",0.22422072419941966,-1.4861308635114758,0.9635722626882242,61.085925892713625,mid:956.6275|upper:970.5625|lower:942.6925|percent_b:0.743|bandwidth:0.0291,macd:1.9778|signal:1.1533|hist:0.8246,n/a,n/a,0.029341274914807494,0.0879516953055731,1.0518573723217048,0.13958266363895275,1.1454821318996857,0.0440677367916289,1.0580266147010167
HDFCBANK.NS,1.324284185870165,1.0269254680252413,0.8704811226893958,0.0,1.2759813563688571,-2.0231215614520655,-1.2936403384467088,level:948.7506|trend:-0.0591|accel:0.0434,0.00025956496253232153,-0.050603572885870904,cusum_pos:0.0|cusum_neg:1591.9328|signal_pos:0.0|signal_neg:1.0,ph:-2628.9108|alarm:0.0,0.0,0.3729341587301437,0.009479625157368632,n/a,n/a,n/a,n/a,n/a,0.40900709415748177,"{(0.0, 0.1): 0.9604010823313721, (0.1, 0.3): 0.02547620387150403, (0.3, 0.5): 0.012597998866350846}","{'activity': 386.4940453315894, 'mobility': 0.16445032062399675, 'complexity': 9.403482917754298}",0.22422072419941966,-1.4861308635114758,0.9635722626882242,61.085925892713625,mid:956.6275|upper:970.5625|lower:942.6925|percent_b:0.743|bandwidth:0.0291,macd:1.9778|signal:1.1533|hist:0.8246,n/a,n/a,0.029341274914807494,0.0879516953055731,1.0518573723217048,0.13958266363895275,1.1454821318996857,0.0440677367916289,1.0580266147010167
HDFCLIFE.NS,-1.0101910277611668,-0.9147425034335332,-0.5422215438185053,0.0,-1.0101910277611759,-0.3269815892414617,-1.8567389625408786,level:788.7385|trend:-1.1517|accel:0.0005,-0.00039453909725917224,-0.0662203128026403,cusum_pos:1363.2585|cusum_neg:124.5188|signal_pos:1.0|signal_neg:1.0,ph:1693.5032|alarm:1.0,0.0,5.024664722946167,5.677761644715565e-05,n/a,n/a,n/a,n/a,n/a,0.29047638544167076,"{(0.0, 0.1): 0.9758743708804087, (0.1, 0.3): 0.016829639746245077, (0.3, 0.5): 0.0065528211219770495}","{'activity': 311.4107028565531, 'mobility': 0.23039983517226628, 'complexity': 6.365843799009635}",-0.05167500349415199,-1.5300082727646214,0.9523824702986666,40.37863432180631,mid:766.2875|upper:786.1973|lower:746.3777|percent_b:0.3434|bandwidth:0.052,macd:-5.101|signal:-5.0625|hist:-0.0385,n/a,n/a,0.41209847271322275,-0.054297770477173005,1.3622525658937965,-0.08665708612657352,0.5605898234889267,-0.052619069555369546,0.9816749321298046
HEROMOTOCO.NS,0.7267125316908271,0.3502163558820783,0.3325399463833847,0.0,0.7267125316903658,-0.7954599737781438,0.4605236256527601,level:5252.7748|trend:9.476|accel:-0.3903,9.323140033568045e-05,-0.006115074585379412,cusum_pos:35046.1535|cusum_neg:0.0|signal_pos:1.0|signal_neg:0.0,ph:64348.0435|alarm:1.0,0.0,0.7511783236147124,0.8179919641240477,n/a,n/a,n/a,n/a,n/a,0.25034041517585687,"{(0.0, 0.1): 0.9804912985446544, (0.1, 0.3): 0.013864124060715246, (0.3, 0.5): 0.004695815252982825}","{'activity': 144842.95077749662, 'mobility': 0.09358857970109889, 'complexity': 15.37598798721222}",-0.0523683767446477,-1.3842683641356421,0.9451004734681014,58.83985305523746,mid:5356.925|upper:5401.3053|lower:5312.5447|percent_b:0.5741|bandwidth:0.0166,macd:30.6663|signal:38.3186|hist:-7.6523,n/a,n/a,0.20389805630873534,0.02266740359217294,9.717077274133663,-0.15201061812603997,1.469907661599132,-0.0019043646023337302,0.9978855884227539
HINDALCO.NS,0.9836353994300722,0.7641376388294331,0.5954420866929685,0.0,0.9630080109183283,-1.8942317643813722,-1.0031964009440273,level:714.5107|trend:2.1354|accel:-0.0795,0.0006053840341846417,-0.0004703844784112799,cusum_pos:1513.6465|cusum_neg:0.0|signal_pos:1.0|signal_neg:0.0,ph:2035.7036|alarm:1.0,0.0,4.1664992694056515,0.0059338454750484885,n/a,n/a,n/a,n/a,n/a,0.46486806440848133,"{(0.0, 0.1): 0.9582870610814402, (0.1, 0.3): 0.029376199947681498, (0.3, 0.5): 0.011605552803068832}","{'activity': 374.1670602840651, 'mobility': 0.20845262721176033, 'complexity': 6.788486301281154}",0.10446563048778543,-1.4755999582275923,0.9729694020573914,67.93401112155726,mid:740.54|upper:748.0941|lower:732.9859|percent_b:0.7158|bandwidth:0.0204,macd:5.5974|signal:6.3102|hist:-0.7128,n/a,n/a,0.2518571816921778,0.1743904240589826,1.2261124412612159,0.040909851005428786,2.2958992538781318,0.13407434389619066,1.049560085957771
HINDUNILVR.NS,-2.048763339266286,-2.5809123522796775,-1.358571399918736,0.0,-1.7037690454933496,-2.2246462483587646,-0.07766267401126109,level:2661.0521|trend:3.496|accel:-0.3208,-0.002845759817871385,-0.027207107162687396,cusum_pos:7656.3301|cusum_neg:0.0|signal_pos:1.0|signal_neg:0.0,ph:13731.9189|alarm:1.0,0.0,0.9695916818837457,0.9531307195968568,n/a,n/a,n/a,n/a,n/a,0.3326343492910341,"{(0.0, 0.1): 0.977903971903327, (0.1, 0.3): 0.016611410450326474, (0.3, 0.5): 0.00448901680893357}","{'activity': 7337.952607605998, 'mobility': 0.1674871781261691, 'complexity': 8.643825348587985}",0.021288112132811145,-1.4985192867137496,0.9444948236883798,36.32117589138449,mid:2662.14|upper:2701.919|lower:2622.361|percent_b:0.0709|bandwidth:0.0299,macd:-8.9769|signal:-3.9243|hist:-5.0525,n/a,n/a,-0.1396463622538312,-0.5754437357192537,4.352482861811572,-0.5784904351319767,0.6970120397958937,-0.023792032428408716,1.0397201890207828
